no;title;author;journal;number;cites;year;cid;pubid;id
476;Syaikh Ismā’īl dan Tarekat Naqshabandiyah di Minangkabau Perspektif Naskah al-Manhal;S Hadi;Jurnal Kalijaga;91;1;2013;12576353016100029697;X5YyAB84Iw4C;2C4UV_EAAAAJ
477;Pengakuan Model Noken Dalam Putusan Mahkamah Konstitusi Tentang Pemilukada Lanny Jaya Papua Dan Implementasinya Terhadap Sistem Pemilu Di Indonesia;S HADI;Universitas Muhammadiyah Surakarta;;1;2013;11466128500065823321;qe6vwMD2xtsC;2C4UV_EAAAAJ
478;Prediksi hujan bulanan menggunakan adaptive statistical downscaling;A Safril, TW Hadi, S Hadi, BTH Kasih;Jurnal Meteorologi dan Geofisika;14 (1);1;2013;17052035559110621718;oNZyr7d5Mn4C;2C4UV_EAAAAJ
479;PENGUJIAN PERATURAN PEMERINTAH PENGGANTI UNDANG-UNDANG (PERPU) OLEH MAHKAMAH KONSTITUSI;S HADI;UNIVERSITAS AIRLANGGA;;1;2012;11328306285867231862;QtA78RmWg5MC;2C4UV_EAAAAJ
480;Pengaruh return on equity (ROE) dan return on assets (ROA) terhadap return saham melalui earning per share (EPS): Studi pada perusahaan manufaktur tahun 2009-2011;S Hadi;Universitas Islam Negeri Maulana Malik Ibrahim;;1;2012;14046098493009723599;bXQfdp6S9ecC;2C4UV_EAAAAJ
481;Perubahan Kedalaman dan Ketebalan Termoklin pada Variasi Kejadian ENSO, IOD dan Monsun di Perairan Selatan Jawa Hingga Pulau Timor.;S Hadi, NS Ningsih, M Baskoro;Indonesian Journal of Marine Sciences/Ilmu Kelautan;17 (2);1;2012;4914945952712228521;Weau3kkTRIMC;2C4UV_EAAAAJ
482;PENGGUNAAN BIBIT MANGROVE Rhizophora stylosa SEBAGAI BIOINDIKATOR AKUMULASI LOGAM TEMBAGA (Cu);S Hadi, DF Nusantari;Jurnal PIJAR;2 (1);1;2012;166775941520120492;ubry08Y2EpUC;2C4UV_EAAAAJ
483;Coastal Flooding of Jakarta (Indonesia): Causes and Impacts;HZ Abidin, S Hadi, H Andreas, I Gumilar, SL Nurmaulia, Y Fukuda;EGU General Assembly Conference Abstracts;14, 393;1;2012;11206327874673092216;ZzlSgRqYykMC;2C4UV_EAAAAJ
484;Tensile strength of aluminum foil AA1235/H14 related to its grain size-for micro forming;S Hadi;Proc. AMPT;T2012;1;2012;15892928808593754181;43LB_KcVqeAC;2C4UV_EAAAAJ
485;Legalitas Perkawinan Di Luar Islam (Nikah Al-kuffar) Menurut Ibnu Taimiyah;S Hadi;-;46 (1);1;2012;5660072255771455572;fbc8zXXH2BUC;2C4UV_EAAAAJ
486;Upaya Peningkatan Hasil Belajar Dengan Menggunakan Model Pembelajaran Kooperatif Team Games Tournament (Materi Permintaan, Penawaraan dan Terbentuknya Harga Pasar);REK Sari, S Hadi, B Prishardoyo;Economic Education Analysis Journal;1 (1);1;2012;156331784609915863;J-pR_7NvFogC;2C4UV_EAAAAJ
487;PERBEDAAN PENERAPAN MODEL PEMBELAJARAN QUANTUM TEACHING DENGAN METODE KONVENSIONAL DALAM HASIL BELAJAR SISWA;Y Prasetyasni, S Hadi;Economic Education Analysis Journal;1 (2);1;2012;1256412983523701549;kRWSkSYxWN8C;2C4UV_EAAAAJ
488;Study components of shallow water tide (over and compound tides) 1 dimensional channel model by using variational data assimilation method;EH Sudjono, A Setiawan, S Hadi, NS Ningsih;Jurnal Ilmu dan Teknologi Kelautan Tropis;3 (1);1;2011;613097274094123802;hCrLmN-GePgC;2C4UV_EAAAAJ
489;Aplikasi Gis Untuk Penentuan Daerah Promosi Sekolah;S Hadi;Seruni-Seminar Riset Unggulan Nasional Informatika;1 (1);1;2011;17874892778511845204;cWzG1nlazyYC;2C4UV_EAAAAJ
490;PENGAWASAN ORGANISASI PENGELOLAAN ZAKAT DALAM RANGKA PENINGKATAN HASIL GUNA DAN DAYA GUNA ZAKAT;S Hadi, S HM;;;1;2011;12071765061934421401;yL7DKRohVA8C;2C4UV_EAAAAJ
491;Quality assurance in PMRI. Design of standards for PMRI;S Hadi;;;1;2011;8605214248106541992;yKzB5RS27GgC;2C4UV_EAAAAJ
492;Last Chapter of an Uneasy Partnership: The Loss of Jusuf Kalla in the 2009 Presidential Election;S Hadi;Political Parties, Party Systems And Democratization In East Asia;189-209;1;2011;17672451143585655876;YGhAHpnIhDoC;2C4UV_EAAAAJ
493;Tarekat Naqsyabandiyah Khalidiyah di Minangkabau: Tela'ah Teks al-Manhal al-'Adhb li-Dhikr al-Qalb;S Hadi;Manuskripta;1 (2), 123-169;1;2011;15745476277959383491,2058521777912802565,11327544207869698320,6314861244384505741;M0leSnx2MbUC;2C4UV_EAAAAJ
494;Peningkatan Pemahaman Mahasiswa Pada Mata Kuliah Telaah Kurikulum Melalui Media Visual Berbasis Macromedia Flash MX;S Hadi;Dinamika Pendidikan;6 (2), 132-149;1;2011;18324418056801508191;jSAVyFp_754C;2C4UV_EAAAAJ
495;Japanese Diplomacy in ASEAN and Its Relevance to Indonesia;S Hadi;;;1;2010;15019540996278922644;ef2wPL15CskC;2C4UV_EAAAAJ
496;MODEL PENGELOLAAN EKOSISTEM PERAIRAN DANGKAL PULAU SEMAK DAUN KEPULAUAN SERIBU DALAM KERANGKA PEMBANGUNAN SEA FARMING BERKELANJUTAN;FB Arief, K SOEWARDI, R DAHURI, S HADI, L ADRIANTO;Akuatik: Jurnal Sumberdaya Perairan;3 (2);1;2009;7679958632953660920;LYDvBi7O6RsC;2C4UV_EAAAAJ
497;Perilaku tukang cukur dalam pencegahan penularan HIV-AIDS melalui pisau cukur di Kota Malang;S Hadi;Universitas Gadjah Mada;;1;2009;2374061572799334349;ML0RJ9NH7IQC;2C4UV_EAAAAJ
498;Peningkatan Kualitas Pembelajaran Studi Kelayakan Bisnis melalui Metode Learning Cycle;S Hadi;Dinamika Pendidikan;4 (1);1;2009;1592103183807706566;mvPsJ3kp5DgC;2C4UV_EAAAAJ
499;KEEFEKTIVAN KOMBINASI MODEL BELAJAR BERSAMA DAN TURNAMEN KELOMPOK BERBANTUAN VCD PEMBELAJARAN PADA MATERI OPERASI HITUNG PERKALIAN SISWA SD KELAS IV;S Hadi;Universitas Negeri Semarang;;1;2008;11329708545620353135;z8nqeaKD1nsC;2C4UV_EAAAAJ
500;Sekuritasasi dan Upaya Peningkatan Perlindungan Terhadap Tenaga Kerja Indonesia di Malaysia;S Hadi;Indonesian Journal of International Law;5 (4);1;2008;1227531432914972327;3_f9JqYsqVQC;2C4UV_EAAAAJ
501;Konstruk Kinerja Kepala Sekolah Dasar Di Daerah Istimewa Yogyakarta;S Hadi;Jurnal Penelitian dan Evaluasi Pendidikan;11 (1);1;2008;2565741554721290045;3htObqc8RwsC;2C4UV_EAAAAJ
502;New Approach of Face Detection Technique for Improving Quality of Biometric Identification;S Hadi;be presented in The;10th International Cultural Symposium Indonesia-Malaysia …;1;2007;12338362147419366322;IaI1MmNe2tcC;2C4UV_EAAAAJ
503;Small Device Implementation of DeWa Algorithm;S Hadi, AS Ahmad, CIS Suwardi, F Wazdi;Memory;512, 64MB;1;2007;17630457508208638229;6bLC7aUMtPcC;2C4UV_EAAAAJ
504;Adapting European Curriculum Materials for Indonesian School: A Design of Learning Trajectory of Fraction in Elementary Education Mathematics;S Hadi;Banjarmasin: Lambung Mangkurat University;;1;2007;17462140339573961455;blknAaTinKkC;2C4UV_EAAAAJ
505;Penggunaan Pupuk Majemuk, Ekstrak Tauge dan Bubur Pisang pada Perbanyakan dan Perbesaran Anggrek (Dendrobium Kanayao) Secara In Vitro;S Hadi;Skripsi. Program Studi Hortikultura, Fakultas Pertanian, Institut Pertanian …;;1;2006;2921329249652611878;BAanoTsO0WEC;2C4UV_EAAAAJ
506;Human Face Cropping in Digital Image;S Hadi, AS Ahmad, IS Suwardi, F Wazdi;Prosiding SITIA;;1;2006;15572406665505703089;0aBXIfxlw9sC;2C4UV_EAAAAJ
507;Pemodelan & Pemetaan Rendaman Tsunami Serta Kajian Resiko Bencana Tsunami Kota Padang;H Latief, S Hadi, T Suprijo, M Ali, M Ananta, EZ Gaffar, A Riadi;Pusat Penelitian Geoteknologi LIPI;;1;2006;2677994241039148216;q3CdL3IzO_QC;2C4UV_EAAAAJ
508;Protection from Tsunamis;H Latief, S Hadi;Coastal protection in the aftermath of the Indian Ocean tsunami: What role …;;1;2006;3501150277815029179;Dip1O2bNi0gC;2C4UV_EAAAAJ
509;Pengaruh Jenis Tanaman Obat Tradisional (Bawang Putih dan Daun Sirih) dan Bentuk Sediaan (Juice dan Serbuk) Terhadap Daya Bunuh Staphylococcus aureus Secara In Vitro;S Hadi;UNIVERSITAS AIRLANGGA;;1;2005;15757226041642015650;rLGzs9wiiwIC;2C4UV_EAAAAJ
510;Enhancing local governance through decentralization policy in managing conflict-affected regions in Eastern Indonesia;S Hadi;Regional Development Dialogue;26 (2), 96;1;2005;10305707595669948546;YnriW4MgZhwC;2C4UV_EAAAAJ
511;Karaterisasi fragmen DNA gen glukoamilase (GLU1) produk PCR dengan analisis restriksi;S Hadi;Berk. Penel. Hayati;11 (81-79);1;2005;2490700770650150555;QlnOKEPDpKwC;2C4UV_EAAAAJ
512;Prediksi Laba Dengan Menggunakan Informasi Arus Kas Dan Manajemen Laba (Studi Pada Perusahaan Non Bank Yang Terdaftar Di Bursa Efek Jakarta Tahun 2002);HC Widiyoko, S Hadi;Jurnal Fakultas Hukum UII;;1;2005;4796455035051167028;0iM-huCvmk0C;2C4UV_EAAAAJ
513;Aspek-aspek ajaran Islam dalam manuskrip Kraton;S Hadi;Yayasan Kebudayaan Islam Indonesia bekerjasama dengan IAIN Sunan Kalijaga …;;1;2005;14793279945656124038;w-fwKiQwpQAC;2C4UV_EAAAAJ
514;Patogenesis Hawar Daun Bibit Pinus Merkusii yang Disebabkan oleh Pestalotia Theae di Pesemaian;S Sutarman, S Hadi, A Suryani, A Achmad, A Saefuddin;Jurnal Hama dan Penyakit Tumbuhan Tropika;4 (1), 32-41;1;2004;4454335875418667101;Ns2bVKt8YxIC;2C4UV_EAAAAJ
515;Metodologi Research Jilid I, Yayasan Penerbit Fakultas Psikologi UGM;S Hadi;Yokyakarta;;1;2004;17359259685588937615;ZM__uENUXnMC;2C4UV_EAAAAJ
516;Epidemiologi Hawar Daun Bibit Pinus merkusii Yang Disebabkan Oleh Pestalotia Theae (Epidemiology of Needle Blight on Pinus merkusii Seedlings Incited by Pestalotia theae);S Sutarman, S Hadi, A Saefuddin, A Achmad, A Suryani;Jurnal Manajemen Hutan Tropika;10 (1), 43-60;1;2004;2197986895562226207;djft3U1LymYC;2C4UV_EAAAAJ
517;Pengaruh iklim organisasi terhadap organisasi pembelajar dan kinerja karyawan;R ZAINUDDIN;Universitas Gadjah Mada;;1;2004;9147264795197208206;MDX3w3dAD3YC;2C4UV_EAAAAJ
518;Sistem Pengenalan Wajah Optimal;S Hadi, IK Soemintapoera, IIS Suwardi;Institut Teknologi Bandung;;1;2004;6542215839425859436;zCSUwVk65WsC;2C4UV_EAAAAJ
519;Analisis buku pelajaran matematika untuk SMU kelas I semester I terbitan Erlangga tahun 2002 ditinjau dari kriteria bell/oleh Samsul Hadi;S HADI;;;1;2003;2002500234743577478;4vMrXwiscB8C;2C4UV_EAAAAJ
520;Hubungan antara stres kerja dan dukungan sosial dengan kepuasan kerja pada guru Taman Kanak-kanak;MD SAVITRI;Universitas Gadjah Mada;;1;2002;7420984713732376172;35N4QoGY0k4C;2C4UV_EAAAAJ
521;THE USE OF BIO-AND CHEMO-RATIONAL APPROACH IN SEARCHING BIOACTIVE COMPOUNDS FOR PESTICIDES: ALKALOID COMPOUNDS FROM KUMBI (Voacanga foetida (Bl.) Rolfe);S Hadi;Jurnal Kimia, Universitas Mataram;;1;2001;9388267197551584500;G1UMdFYMoxkC;2C4UV_EAAAAJ
522;Evaluasi pengaruh pelatihan total quality management terhadap peningkatan mutu pelayanan di Rumah Sakit Kelas B se Jawa Tengah;S Hadi;Universitas Gadjah Mada;;1;1998;15439453131100484204;r_AWSJRzSzQC;2C4UV_EAAAAJ
523;Pengaruh infestasi ganda Meloidogyne incognita dan cendawan pengkoloni nematoda puru akar pada pertumbuhan kedelai;AM Adnan, R Suseno, S Tjitrosoma, S Hadi, S Wardojo, A Rambe;Buletin Hama dan Penyakit Tumbuhan;10 (1), 29-37;1;1998;17914633619119932225;mVmsd5A6BfQC;2C4UV_EAAAAJ
524;Converting images to pseudo random dots: performance evaluation;P Pochec, S Hadi;;1997 IEEE Pacific Rim Conference on Communications, Computers and Signal …;1;1997;14834048017514161098;1taIhTC69MYC;2C4UV_EAAAAJ
525;Binary similarity measure based on Moire patterns;S Hadi, P Pochec;Proceedings of;1996 Canadian Conference on Electrical and Computer …;1;1996;7720310640427020672;7wO8s98CvbsC;2C4UV_EAAAAJ
526;Pengaruh Perkembangan Ilmu Pengetahuan dan Teknologi terhadap Leksikografi Arab;S Hadi;Jurnal Humaniora;11 (1), 37-48;1;1991;427833814048248151;NObE97JSLecC;2C4UV_EAAAAJ
527;Pengaruh kemampuan persepsi visual terhadap prestasi membaca murid-murid sekolah dasar klas satu;R WULAN;Universitas Gadjah Mada;;1;1989;2297167049995759069;Ej9njvOgR2oC;2C4UV_EAAAAJ
528;Pola nilai kerja siswa Sekolah Lanjutan Tingkat Atas di kota Yogyakarta dan Jakarta;M DAROKAH;Universitas Gadjah Mada;;1;1989;8760707037158021860;60iIaj97TE0C;2C4UV_EAAAAJ
529;Hikayat seribu masalah konsepsi surga dan neraka (sebuah telaah reseptif);S Hadi, SB Baried;Text;;1;1984;16632368469942867967;PQY3Tb_h0-cC;2C4UV_EAAAAJ
530;Etiology and prevention of a disease of Pinus merkusii seedlings occuring at Cinta Alam nursery, Aceh, Sumatera;H Daryono, S Hadi;Balai Penelitian Hutan, Bogor (Indonesia). Laporan;;1;1981;16678463091420797323;Wp0gIr-vW9MC;2C4UV_EAAAAJ
531;Some characteristics of mycorrhizae associated with Pinus merkusii.;S Hadi;Some characteristics of mycorrhizae associated with Pinus merkusii.;98-101;1;1980;197556901371840271;Zph67rFs4hoC;2C4UV_EAAAAJ
532;The time for the first and the second counting in standard seed germination test methods for Pinus merkusii.;S Sadjad, S Hadi;;;1;1976;1945869366357309737;Fu2w8maKXqMC;2C4UV_EAAAAJ
533;Wilt disease of Dalbergia latifolia in Malang forest district, E. Java.;M Suharti, S Hadi;Wilt disease of Dalbergia latifolia in Malang forest district, E. Java.;;1;1974;14544137703244179525;tuHXwOkdijsC;2C4UV_EAAAAJ
534;ANALISIS KEMAMPUAN MEMBAYAR PINJAMAN OLEH PETANI PADA EKS PROYEK UPP PERKEBUNAN TREE CROPS SMALLHOLDER DEVELOPMENT PROJECT (TCSDP);S Hadi, A Rifai;IJAE (Jurnal Ilmu Ekonomi Pertanian Indonesia);5 (1), 33-5;1;#N/A;6802362967481861409;yqZeyBDMhiUC;2C4UV_EAAAAJ
535;The Future of PMRI;R Sembiring, S Hadi, Z Zulkardi, K Hoogland;Ten Brink. Meppel;;1;#N/A;8602810273157513300;mJbmKSuM8toC;2C4UV_EAAAAJ
536;TRADISI LITERASI DI PERGURUAN TINGGI ISLAM: PANDANGAN DAN MOTIVASI PARA PENULIS JURNAL AL-AHWAL UIN SUNAN KALIJAGA YOGYAKARTA;ES Syafei, S Hadi, I Habudin;Al-Ahwal: Jurnal Hukum Keluarga Islam;1 (1), 23-42;0;2019;#N/A;UO8fSLLLPykC;2C4UV_EAAAAJ
537;Sintesis Dan Karakterisasi Urea-Hidroksiapatit Dengan Variasi Ca (OH) 2 Sebagai Kandidat Pupuk Lepas Lambat;S Hadi, S Suryajaya, A Abdullah, K Kissinger;EnviroScienteae;15 (1), 112-120;0;2019;#N/A;It3QlvBKHbMC;2C4UV_EAAAAJ
538;PELATIHAN PEMBUATAN ALAT PERMAINAN EDUKATIF BERBASIS SAINS BAGI GURU PAUD;A Budiyono, LT Antika, A Wildani, S Hadi;Jurnal Pengabdian Masyarakat MIPA dan Pendidikan MIPA;3 (1), 34-37;0;2019;#N/A;PFhWnMnuT1QC;2C4UV_EAAAAJ
539;The horizontal axis type of Savonius water turbine in pipe using solidwork simulation;A Sakti, A Prasetyo, DDDP Tjahjana, S Hadi;AIP Conference Proceedings;2097 (1), 030042;0;2019;#N/A;FGHlONkF9GcC;2C4UV_EAAAAJ
540;PENGARUH STRATEGI PEMBELAJARAN DAN GAYA KOGNITIF TERHADAP KEMAMPUAN MATEMATIKA ANAK THE INFLUENCE OF THE INSTRUCTIONAL STRATEGY AND COGNITIVE STYLE FOR STUDENT’S MATHEMATICS …;S Hadi;Jurnal Teknodik;17 (3), 043-056;0;2019;#N/A;eHo_KFcuhuIC;2C4UV_EAAAAJ
541;Peningkatan Hasil Belajar Menentukan KPK Dan FPB Pada Mata Pelajaran Matematika Melalui Strategi Pembelajaran Active Knowledge Sharing Siswa Kelas IV-B SDN Kebonagung I …;S Hadi;Jurnal Ilmiah Pengembangan Pendidikan (JIPP);6 (2), 36-45;0;2019;#N/A;zJAXUfKFhq0C;2C4UV_EAAAAJ
542;Exploratory Factor Analysis: Motivation for Learning;UD Purnamasari, M Surawidarto, D Andrian, S Hadi, E Istiyono;KnE Social Sciences;3 (15), 58-65;0;2019;#N/A;dY-VugTTHzcC;2C4UV_EAAAAJ
543;PROGRAM PENDAMPINGAN PEMBENTUKAN KELEMBAGAAN WISATA EDUKASI TOPENG DESA JABUNG, KECAMATAN JABUNG, KABUPATEN MALANG;A Boedirochminarni, S Hadi, Z Arifin;LIP FEB UMM;1 (01);0;2019;#N/A;bxbQgRQgr4sC;2C4UV_EAAAAJ
544;ANALYSIS OF LONG BEANS (Vigna Sinesis. L) FARMING IN AMBULU SUBDISTRICT OF JEMBER REGENCY;AP Putra, S Hadi, FN Widjayanti;Jurnal Agribest;3 (1), 52-60;0;2019;#N/A;69viAa4lnfgC;2C4UV_EAAAAJ
545;Influencing Factors Of Lecturers’ Achievement Index With Pls-Sem;S Hadi, IM Hidayati;International Conference on Bussiness Law and Pedagogy;1 (1), 1-10;0;2019;#N/A;Zp9IZb6oESQC;2C4UV_EAAAAJ
546;THE RELATIONSHIP OF WORK MOTIVATION AND THE USE OF COMMUNICATION AND INFORMATION TECHNOLOGY (TIK) WITH QUALITY SERVICE AT ISLAMIC SCHOOL (MAN) IN BANJARMASIN, INDONESIA;MA Permadi, S Hadi, M Mahrita;European Journal of Alternative Education Studies;;0;2019;#N/A;rlwtDmSc194C;2C4UV_EAAAAJ
547;PENGARUH KOMPETENSI WIRAUSAHA, SKALA USAHA DAN SALURAN PEMASARAN TERHADAP KEBERHASILAN USAHA;I Kurniawan, S Hadi, W Sakitri;Economic Education Analysis Journal;8 (1), 209-224;0;2019;#N/A;5LOebrzo1TYC;2C4UV_EAAAAJ
548;PANDANGAN ISLAM TENTANG PEREMPUAN;SS HADI;An-Nisa';11 (2);0;2019;#N/A;hKmHnHMtuq0C;2C4UV_EAAAAJ
549;TINTA PRINTER SEBAGAI PEWARNA ALUMINIUM OKSIDA YANG STABIL PADA PROSES ANODISASI COLORING;HP Buwono, E Yudiyanto, M Muzaki, US Amrullah, P Udianto, S Hadi;Jurnal Elemen;5 (2), 62-65;0;2019;#N/A;F-1HeU7gMOYC;2C4UV_EAAAAJ
550;METADATA UNTUK PEMANFAATAN DATA DAN INFORMASI GEOSPASIAL Kepastian Dalam Penyusunan Perencanaan Tata Ruang;S Hadi, S Syahrudin, R Kusumawardani;Seminar Nasional Geomatika;3, 725-734;0;2019;#N/A;6jAoOr-ogVAC;2C4UV_EAAAAJ
551;Pengaruh Media Realisme Dalam Pesan Visual Terhadap Motivasi Belajar Siswa;S Hadi, M Mujiburrahman;Jurnal Teknologi Pendidikan: Jurnal Penelitian dan Pengembangan Pembelajaran …;;0;2019;#N/A;UwpDZDXJMDUC;2C4UV_EAAAAJ
552;Analisis Pemasaran Buah Naga (Hylocereus Undatus) Di Kabupaten Banyuwangi;S Hadi;RELASI: JURNAL EKONOMI;15 (1), 1-18;0;2019;#N/A;QxtoOqDH1aQC;2C4UV_EAAAAJ
553;Studi Eksperimen Pengaruh Penambahan Magnesium Dan Perlakuan Panas T 6 Terhadap Kualitas Velg Mobil Paduan Aluminium A356. 0;H Subiyanto, S Subowo, S Hadi, M Mursid, A Pradityana;Prosiding SENIATI;5 (4), 301-306;0;2019;#N/A;zBCjByih94YC;2C4UV_EAAAAJ
554;Penerapan Alur Pada Penahan Mesin Pres Kaleng Minuman 330 mL Untuk Meminimalisasi Besarnya Gaya Dan Daya Pengepresan;BL Sanyoto, A Anzip, S Suhariyanto, S Hadi, A Surono;Prosiding SENIATI;5 (4), 293-300;0;2019;#N/A;M3hCyctIOBoC;2C4UV_EAAAAJ
555;EDUKASI KELOMPOK PEKA DESA LEMBUAK KECAMATAN NARMADA DALAM PENGOLAHAN LIMBAH BUAH LOKAL UNTUK PENINGKATAN KESEHATAN KELUARGA;S Hamdiani, MG Darmayanti, D Asnawati, N Ismillayli, SR Kamali, S Hadi;Prosiding Seminar Nasional II APPPI NTB;2018 1 (1);0;2019;#N/A;HOg0WoviCygC;2C4UV_EAAAAJ
556;Implementasi Pendidikan Nilai Karakter di Sekolah Dasar Melalui Budaya Sekolah;AKT Dewi, INS Degeng, S Hadi;Jurnal Pendidikan: Teori, Penelitian, dan Pengembangan;4 (2), 247-255;0;2019;#N/A;Dh4RK7yvr34C;2C4UV_EAAAAJ
557;Genetic diversity of the endangered species Sphyrna lewini (Griffith and Smith 1834) in Lombok based on mitochondrial DNA;S Hadi, NP Anggraini, E Muttaqin, BM Simeon, B Subhan, H Madduppa;IOP Conference Series: Earth and Environmental Science;236 (1), 012024;0;2019;#N/A;OP2qWFMeUpEC;2C4UV_EAAAAJ
558;ANALISIS NILAI TAMBAH AGROINDUSTRI KERUPUK AMPLANG UDANG DI KELURAHAN PULAU KIJANG KECAMATAN RETEH;W Kurniawan, S Hadi, N Dewi;Jurnal Online Mahasiswa (JOM) Bidang Pertanian;6, 1-8;0;2019;#N/A;FmXltp8y-ZkC;2C4UV_EAAAAJ
559;Dinamika Penggunaan, Kebakaran, dan Upaya Restorasi Lahan Gambut: Studi Kasus di Desa Tanjung Leban, Bengkalis;A Arifudin, A Syahza, O Kozan, K Mizuno, K Mizuno, ZL Isnaini, ...;Unri Conference Series: Agriculture and Food Security;1, 40-45;0;2019;#N/A;kuq-04jA658C;2C4UV_EAAAAJ
560;ANALISIS KUANTITATIF KORELASI PENDIDIKAN AGAMA DALAM KELUARGA DAN MOTIVASI BERPRESTASI TERHADAP HASIL BELAJAR PENDIDIKAN AGAMA ISLAM;B Prasetiya, S Hadi, K Khoiriyah;Al-Ta'dib;91-108;0;2019;#N/A;dw5aoL0HVgwC;2C4UV_EAAAAJ
561;PENGARUH UKURAN PERUSAHAAN (SIZE) DAN STRUKTUR MODAL TERHADAP NILAI PERUSAHAAN;M Oktaviani, A Rosmaniar, S Hadi;Balance;16 (1);0;2019;#N/A;NRnkAyzcrGMC;2C4UV_EAAAAJ
562;KURIKULER DALAM UPAYA PENGEMBANGAN KECERDASAN EMOSIONAL PESERTA DIDIK DI MA SUMBER BUNGUR PAKONG;S Hadi, A Fitriya;re-JIEM: Research Journal of Islamic Education Management;1 (2);0;2019;#N/A;EVKlETVVbN8C;2C4UV_EAAAAJ
563;The Budget Planning Determinant Factors at State Primary Schools in Yogyakarta Province;S Maisaroh, S PH, S Hadi;International Journal of Instruction;12 (2), 353-368;0;2019;#N/A;vJdfVD8-6ZYC;2C4UV_EAAAAJ
564;Pengaruh Media Pendingin Terhadap Kekerasan Baja Tahan Karat Martensitik Type 431 Pada Proses Hardening dan Tempering;S Suyanta, S Subagiyo, S Hadi, Z Jannah;Jurnal Energi dan Teknologi Manufaktur (JETM);1 (02), 27-32;0;2018;#N/A;Usae8uB1euoC;2C4UV_EAAAAJ
565;THE CHARACTERISTIC OF ISLAMIC RELIGION AND CHARACTER EDUCATION TEST USING RASCH MODEL;UD Purnamasari, S Hadi, E Istiyono;Jurnal MUDARRISUNA: Media Kajian Pendidikan Agama Islam;8 (2);0;2018;#N/A;3s2jc9hNhkQC;2C4UV_EAAAAJ
566;PERBEDAAN KUALITAS TIDUR LANSIA SEBELUM DAN SESUDAH MINUM SUSU HANGAT DI PANTI GRIYA KASIH SILOAM MALANG;MYK Boli, S Hadi, A Sutriningsih;Nursing News: Jurnal Ilmiah Mahasiswa Keperawatan;3 (3);0;2018;#N/A;Sg-YnEhjH50C;2C4UV_EAAAAJ
567;Analisis Dampak Implementasi Model Hybrid Learning pada Matakuliah Kewarganegaraan;A Purmadi, S Hadi;Jurnal Kependidikan: Jurnal Hasil Penelitian dan Kajian Kepustakaan di …;;0;2018;#N/A;V-j82LJCZ3MC;2C4UV_EAAAAJ
568;ANALISIS PENGARUH RETURN ON EQUITY, DEBT TO EQUITY RATIO, CURRENT RATIO DAN EARNING PER SHARE TERHADAP HARGA SAHAM PADA PERUSAHAAN INFRASTRUKTUR, UTILITAS DAN TRANSPORTASI YANG …;MT Irman, O Okalesa, S Hadi;Bilancia: Jurnal Ilmiah Akuntansi;2 (4), 451-464;0;2018;#N/A;ult01sCh7k0C;2C4UV_EAAAAJ
569;PENGARUH GOOD CORPORATE GOVERNANCE TERHADAP KINERJA PERUSAHAAN PERBANKAN YANG TERDAFTAR DI BURSA EFEK INDONESIA PADA TAHUN 2012-2016;S Hadi, F Fadrul, CJ Luvita;Bilancia: Jurnal Ilmiah Akuntansi;2 (4), 408-417;0;2018;#N/A;lDOOmgye57wC;2C4UV_EAAAAJ
570;Developing a Learning Decimal Counting Operation in the 4th Grade of Elementary School Students in the Context of a Floating Market;A Danaryanti, S Hadi;;1st International Conference on Creativity, Innovation and Technology in …;0;2018;#N/A;121WXH0ir18C;2C4UV_EAAAAJ
571;DEVELOPMENT OF GUIDED INQUIRY BASED LEARNING DEVICES TO IMPROVE STUDENT LEARNING OUTCOMES IN SCIENCE MATERIALS IN MIDDLE SCHOOL;AB Rahayu, S Hadi, M Istyadji, M Zaini, A Sholahuddin, F Fahmi;European Journal of Alternative Education Studies;;0;2018;#N/A;LwieBGrN4GEC;2C4UV_EAAAAJ
572;KEBIJAKAN PEMENUHAN HAK PENDIDIKAN DISABILITAS DI JAWA TIMUR;W AFIFAH, S HADI;Prosiding Semnas PPM;2018 1 (1), 1552-1562;0;2018;#N/A;23Hg5vt_rPQC;2C4UV_EAAAAJ
573;PERLINDUNGAN HAK ASASI MANUSIA DALAM REKLAMASI DI WILAYAH PESISIR DAN PULAU-PULAU KECIL;S Hadi, TP Alfath, TY Syarifudin;Lex Scientia Law Review;2 (2), 215-226;0;2018;#N/A;fSKd39tHJ84C;2C4UV_EAAAAJ
574;Cooperative learning model of snowball throwing to improve the activity and learning achievemens;A Arofi, S Hadi, S Samidjo;TAMAN VOKASI;6 (2), 183-188;0;2018;#N/A;kyHTWmgVackC;2C4UV_EAAAAJ
575;EFISIENSI DAN DAYA SAING FREE FLOW OF SKILLED LABOUR DALAM PERSPEKTIF ECONOMIC ANALYSIS OF LAW: TELAAH PERATURAN PRESIDEN NOMOR 20 TAHUN 2018;F Sugianto, S Hadi;Jurnal RechtsVinding;7 (3);0;2018;#N/A;JQPmwQThujIC;2C4UV_EAAAAJ
576;FAKTOR–FAKTOR YANG MEMPENGARUHI INDEKS PRESTASI DOSEN DENGAN SEM-PLS (STUDI KASUS JURUSAN PENDIDIKAN MATEMATIKA DAN TEKNIK ELEKTRO PTS DI SURABAYA);S Hadi;WAHANA;70 (2), 49-56;0;2018;#N/A;GO5CT2y9xrEC;2C4UV_EAAAAJ
